uncertainty method,roc-auc-mean,prc-auc-mean,ece-mean,mce-mean,nll-mean,brier-mean,roc-auc-std,prc-auc-std,ece-std,mce-std,nll-std,brier-std
GraphCL-embsvdkl-s2,0.7073,0.5456,0.3575,0.4702,0.5821,0.1975,0.0403,0.0110,0.0049,0.0331,0.0066,0.0031
GraphCL-embsvdkl-s2-no_train,0.5454,0.5124,0.3417,0.4037,0.5652,0.1900,0.0178,0.0052,0.0009,0.0053,0.0008,0.0003GraphCL-embsvdkl-s2,0.7359,0.5515,0.3514,0.5076,0.5749,0.1946,0.0363,0.0099,0.0021,0.0450,0.0026,0.0012
